day,date,service_type,line,min_delay
Friday,2023-02-25T02:01:00Z,Regular,504,10
Friday,2023-02-25T02:23:00Z,Regular,510,10
Friday,2023-02-25T02:54:00Z,Regular,501,10
Friday,2023-02-25T03:20:00Z,Regular,504,10
Friday,2023-02-25T03:23:00Z,Regular,505,10
Friday,2023-02-25T03:27:00Z,Regular,504,1
Friday,2023-02-25T04:20:00Z,Regular,505,10
Friday,2023-02-24T05:26:00Z,Regular,504,7
Friday,2023-02-24T05:30:00Z,Regular,509,25
Saturday,2023-02-25T10:49:00Z,Regular,506,10
Saturday,2023-02-25T11:20:00Z,Regular,504,10
Saturday,2023-02-25T12:06:00Z,Regular,510,9
Saturday,2023-02-25T14:45:00Z,Regular,504,33
Saturday,2023-02-25T14:48:00Z,Regular,505,26
Saturday,2023-02-25T14:53:00Z,Regular,505,26
Saturday,2023-02-25T17:35:00Z,Regular,506,31
Saturday,2023-02-25T17:35:00Z,Regular,506,31
Saturday,2023-02-25T17:39:00Z,Regular,505,10
Saturday,2023-02-25T17:42:00Z,Regular,501,6
Saturday,2023-02-25T20:19:00Z,Regular,505,8
Saturday,2023-02-25T20:37:00Z,Regular,504,6
Saturday,2023-02-25T22:45:00Z,Regular,505,10
Saturday,2023-02-25T23:51:00Z,Regular,506,19
Saturday,2023-02-26T00:17:00Z,Regular,504,5
Saturday,2023-02-26T01:19:00Z,Regular,505,11
Saturday,2023-02-26T01:22:00Z,Regular,504,20
Saturday,2023-02-26T01:30:00Z,Regular,509,14
Saturday,2023-02-26T01:31:00Z,Regular,511,12
Saturday,2023-02-26T01:41:00Z,Regular,505,10
Saturday,2023-02-26T02:19:00Z,Regular,501,18
Saturday,2023-02-26T03:21:00Z,Regular,505,14
Saturday,2023-02-26T03:21:00Z,Regular,501,10
Saturday,2023-02-26T03:29:00Z,Regular,504,8
Saturday,2023-02-26T03:57:00Z,Regular,510,13
Saturday,2023-02-26T04:22:00Z,Regular,510,10
Saturday,2023-02-25T06:50:00Z,Regular,504,15
Sunday,2023-02-26T09:07:00Z,Regular,504,20
Sunday,2023-02-26T09:39:00Z,Night,301,30
Sunday,2023-02-26T10:07:00Z,Regular,510,15
Sunday,2023-02-26T12:11:00Z,Regular,506,10
Sunday,2023-02-26T12:30:00Z,Regular,505,10
Sunday,2023-02-26T12:40:00Z,Regular,512,8
Sunday,2023-02-26T13:56:00Z,Regular,501,9
Sunday,2023-02-26T14:05:00Z,Regular,505,20
Sunday,2023-02-26T17:43:00Z,Regular,512,7
Sunday,2023-02-26T17:56:00Z,Regular,501,7
Sunday,2023-02-26T18:31:00Z,Regular,505,9
Sunday,2023-02-26T19:35:00Z,Regular,501,7
Sunday,2023-02-26T19:39:00Z,Regular,505,6
Sunday,2023-02-26T20:38:00Z,Regular,505,10
Sunday,2023-02-26T21:57:00Z,Regular,505,24
Sunday,2023-02-26T22:36:00Z,Regular,506,10
Sunday,2023-02-26T23:00:00Z,Regular,501,7
Sunday,2023-02-27T00:44:00Z,Regular,506,49
Sunday,2023-02-27T01:27:00Z,Regular,504,6
Sunday,2023-02-27T01:42:00Z,Regular,501,10
Sunday,2023-02-27T02:18:00Z,Regular,510,76
Sunday,2023-02-27T02:20:00Z,Regular,510,6
Sunday,2023-02-27T02:41:00Z,Regular,501,9
Sunday,2023-02-27T02:43:00Z,Regular,511,10
Sunday,2023-02-27T02:52:00Z,Regular,504,7
Sunday,2023-02-27T03:37:00Z,Regular,504,8
Monday,2023-02-27T09:06:00Z,Regular,512,21
Monday,2023-02-27T09:29:00Z,Regular,512,10
Monday,2023-02-27T09:31:00Z,Regular,511,8
Monday,2023-02-27T11:02:00Z,Regular,510,8
Monday,2023-02-27T11:35:00Z,Regular,504,6
Monday,2023-02-27T12:09:00Z,Regular,510,8
Monday,2023-02-27T12:29:00Z,Regular,510,8
Monday,2023-02-27T12:50:00Z,Regular,505,10
Monday,2023-02-27T12:50:00Z,Regular,511,9
Monday,2023-02-27T13:14:00Z,Regular,510,8
Monday,2023-02-27T13:35:00Z,Regular,504,6
Monday,2023-02-27T15:14:00Z,Regular,512,5
Monday,2023-02-27T16:04:00Z,Regular,504,6
Monday,2023-02-27T16:30:00Z,Regular,504,6
Monday,2023-02-27T16:41:00Z,Regular,501,8
Monday,2023-02-27T17:40:00Z,Regular,506,6
Monday,2023-02-27T17:55:00Z,Regular,510,8
Monday,2023-02-27T18:43:00Z,Regular,506,9
Monday,2023-02-27T20:57:00Z,Regular,511,13
Monday,2023-02-27T21:52:00Z,Regular,512,14
Monday,2023-02-27T22:19:00Z,Regular,512,14
Monday,2023-02-27T22:48:00Z,Regular,505,9
Monday,2023-02-27T23:26:00Z,Regular,501,22
Monday,2023-02-27T23:37:00Z,Regular,505,74
Monday,2023-02-27T23:59:00Z,Regular,504,82
Monday,2023-02-28T00:00:00Z,Regular,504,5
Monday,2023-02-28T00:04:00Z,Regular,505,50
Monday,2023-02-28T00:18:00Z,Regular,506,10
Monday,2023-02-28T01:59:00Z,Regular,504,6
Monday,2023-02-28T02:00:00Z,Regular,501,13
Monday,2023-02-28T02:47:00Z,Regular,512,15
Monday,2023-02-28T04:36:00Z,Regular,505,10
Monday,2023-02-27T05:15:00Z,Regular,512,10
Monday,2023-02-27T05:22:00Z,Regular,505,67
Monday,2023-02-27T05:32:00Z,Regular,512,10
Monday,2023-02-27T05:35:00Z,Regular,506,10
Tuesday,2023-02-28T07:00:00Z,Regular,510,10
Tuesday,2023-02-28T09:19:00Z,Regular,512,11
Tuesday,2023-02-28T09:50:00Z,Regular,504,84
Tuesday,2023-02-28T11:20:00Z,Regular,512,4
Tuesday,2023-02-28T11:56:00Z,Regular,509,9
Tuesday,2023-02-28T12:51:00Z,Regular,501,6
Tuesday,2023-02-28T14:57:00Z,Regular,501,10
Tuesday,2023-02-28T16:50:00Z,Regular,506,20
Tuesday,2023-02-28T17:10:00Z,Regular,501,6
Tuesday,2023-02-28T18:21:00Z,Regular,501,8
Tuesday,2023-02-28T18:46:00Z,Regular,504,8
Tuesday,2023-02-28T19:37:00Z,Regular,510,5
Tuesday,2023-02-28T20:02:00Z,Regular,510,12
Tuesday,2023-02-28T20:16:00Z,Regular,501,6
Tuesday,2023-02-28T20:34:00Z,Regular,510,5
Tuesday,2023-02-28T21:06:00Z,Regular,501,38
Tuesday,2023-02-28T21:32:00Z,Regular,504,19
Tuesday,2023-02-28T21:44:00Z,Regular,504,17
Tuesday,2023-02-28T21:48:00Z,Regular,510,16
Tuesday,2023-02-28T21:49:00Z,Regular,501,8
Tuesday,2023-02-28T22:34:00Z,Regular,504,26
Tuesday,2023-02-28T22:36:00Z,Regular,511,29
Tuesday,2023-02-28T23:04:00Z,Regular,504,8
Tuesday,2023-02-28T23:44:00Z,Regular,501,15
Tuesday,2023-03-01T00:47:00Z,Regular,506,16
Tuesday,2023-03-01T01:14:00Z,Regular,505,10
Tuesday,2023-03-01T02:44:00Z,Regular,505,9
Tuesday,2023-03-01T04:01:00Z,Regular,505,9
Tuesday,2023-03-01T04:49:00Z,Regular,510,9
Wednesday,2023-03-01T13:23:00Z,Regular,504,15
Wednesday,2023-03-01T14:00:00Z,Regular,506,27
Wednesday,2023-03-01T15:15:00Z,Regular,506,10
Wednesday,2023-03-01T15:55:00Z,Regular,510,47
Wednesday,2023-03-01T16:00:00Z,Regular,512,5
Wednesday,2023-03-01T16:52:00Z,Regular,504,7
Wednesday,2023-03-01T17:30:00Z,Regular,504,7
Wednesday,2023-03-01T17:55:00Z,Regular,505,10
Wednesday,2023-03-01T18:05:00Z,Regular,506,10
Wednesday,2023-03-01T18:14:00Z,Regular,501,77
Wednesday,2023-03-01T18:52:00Z,Regular,505,10
Wednesday,2023-03-01T20:09:00Z,Regular,510,30
Wednesday,2023-03-01T20:10:00Z,Regular,501,6
Wednesday,2023-03-01T20:14:00Z,Regular,504,5
Wednesday,2023-03-01T20:35:00Z,Regular,505,10
Wednesday,2023-03-01T20:49:00Z,Regular,511,19
Wednesday,2023-03-01T21:27:00Z,Regular,511,30
Wednesday,2023-03-01T21:54:00Z,Regular,512,7
Wednesday,2023-03-01T21:54:00Z,Regular,504,5
Wednesday,2023-03-01T22:17:00Z,Regular,512,7
Wednesday,2023-03-01T22:41:00Z,Regular,512,11
Wednesday,2023-03-01T22:49:00Z,Regular,503,9
Wednesday,2023-03-01T23:18:00Z,Regular,512,7
Wednesday,2023-03-01T23:47:00Z,Regular,504,8
Wednesday,2023-03-02T00:34:00Z,Regular,501,28
Wednesday,2023-03-02T00:34:00Z,Regular,506,11
Wednesday,2023-03-02T00:38:00Z,Regular,506,11
Wednesday,2023-03-02T00:40:00Z,Regular,501,37
Wednesday,2023-03-02T00:59:00Z,Regular,506,29
Wednesday,2023-03-02T01:07:00Z,Regular,512,10
Wednesday,2023-03-02T02:55:00Z,Regular,510,17
Wednesday,2023-03-02T02:59:00Z,Regular,501,10
Wednesday,2023-03-02T03:02:00Z,Regular,512,10
Wednesday,2023-03-02T03:49:00Z,Regular,504,7
Thursday,2023-03-02T07:27:00Z,Regular,510,7
Thursday,2023-03-02T07:36:00Z,Regular,510,4
Thursday,2023-03-02T08:35:00Z,Regular,506,48
Thursday,2023-03-02T09:47:00Z,Regular,506,30
Thursday,2023-03-02T09:48:00Z,Regular,506,48
Thursday,2023-03-02T12:06:00Z,Regular,510,8
Thursday,2023-03-02T12:11:00Z,Regular,512,12
Thursday,2023-03-02T12:30:00Z,Regular,510,12
Thursday,2023-03-02T13:14:00Z,Regular,510,8
Thursday,2023-03-02T13:17:00Z,Regular,501,6
Thursday,2023-03-02T14:15:00Z,Regular,506,10
Thursday,2023-03-02T14:18:00Z,Regular,504,15
Thursday,2023-03-02T14:46:00Z,Regular,505,9
Thursday,2023-03-02T14:59:00Z,Regular,505,8
Thursday,2023-03-02T15:08:00Z,Regular,504,7
Thursday,2023-03-02T15:19:00Z,Regular,506,14
Thursday,2023-03-02T15:34:00Z,Regular,506,5
Thursday,2023-03-02T16:21:00Z,Regular,501,110
Thursday,2023-03-02T16:39:00Z,Regular,501,18
Thursday,2023-03-02T19:26:00Z,Regular,504,12
Thursday,2023-03-02T20:15:00Z,Regular,505,15
Thursday,2023-03-02T20:35:00Z,Regular,501,6
Thursday,2023-03-02T20:49:00Z,Regular,501,5
Thursday,2023-03-02T20:50:00Z,Regular,505,15
Thursday,2023-03-02T20:52:00Z,Regular,510,8
Thursday,2023-03-02T21:22:00Z,Regular,505,10
Thursday,2023-03-02T21:40:00Z,Regular,505,15
Thursday,2023-03-02T21:47:00Z,Regular,501,6
Thursday,2023-03-02T21:48:00Z,Regular,501,6
Thursday,2023-03-02T22:05:00Z,Regular,501,40
Thursday,2023-03-02T22:11:00Z,Regular,501,16
Thursday,2023-03-02T22:54:00Z,Regular,501,6
Thursday,2023-03-02T23:17:00Z,Regular,504,5
Thursday,2023-03-02T23:48:00Z,Regular,501,6
Thursday,2023-03-03T00:52:00Z,Regular,505,16
Thursday,2023-03-03T01:00:00Z,Regular,504,6
Thursday,2023-03-03T01:21:00Z,Regular,504,7
Thursday,2023-03-03T01:31:00Z,Regular,501,8
Thursday,2023-03-03T01:43:00Z,Regular,506,10
Thursday,2023-03-03T01:48:00Z,Regular,501,18
Thursday,2023-03-03T02:17:00Z,Regular,501,22
Thursday,2023-03-03T02:33:00Z,Regular,504,10
Thursday,2023-03-03T02:33:00Z,Regular,505,41
Thursday,2023-03-03T02:37:00Z,Regular,505,41
Thursday,2023-03-03T02:57:00Z,Regular,505,17
Thursday,2023-03-03T04:20:00Z,Regular,510,10
Thursday,2023-03-02T05:23:00Z,Regular,505,12
Thursday,2023-03-02T05:55:00Z,Regular,501,9
Thursday,2023-03-02T06:24:00Z,Regular,505,10
Friday,2023-03-03T07:57:00Z,Regular,501,11
Friday,2023-03-03T10:34:00Z,Regular,501,9
Friday,2023-03-03T11:15:00Z,Regular,501,5
Friday,2023-03-03T12:35:00Z,Regular,503,8
Friday,2023-03-03T13:04:00Z,Regular,506,9
Friday,2023-03-03T13:12:00Z,Regular,510,8
Friday,2023-03-03T13:35:00Z,Regular,504,5
Friday,2023-03-03T17:23:00Z,Regular,512,8
Friday,2023-03-03T18:40:00Z,Regular,505,10
Friday,2023-03-03T18:53:00Z,Regular,510,5
Friday,2023-03-03T22:16:00Z,Regular,504,10
Friday,2023-03-03T23:02:00Z,Regular,506,16
Friday,2023-03-04T01:11:00Z,Regular,505,10
Friday,2023-03-04T01:34:00Z,Regular,510,5
Friday,2023-03-04T02:10:00Z,Regular,504,10
Friday,2023-03-04T02:17:00Z,Regular,512,8
Friday,2023-03-04T02:56:00Z,Regular,504,10
Friday,2023-03-04T03:12:00Z,Regular,504,10
Friday,2023-03-04T03:16:00Z,Regular,504,10
Friday,2023-03-04T03:32:00Z,Regular,505,10
Friday,2023-03-03T06:31:00Z,Regular,505,10
Saturday,2023-03-04T07:29:00Z,Regular,504,10
Saturday,2023-03-04T07:40:00Z,Regular,504,10
Saturday,2023-03-04T09:12:00Z,Regular,501,13
Saturday,2023-03-04T10:02:00Z,Regular,511,9
Saturday,2023-03-04T10:15:00Z,Regular,506,8
Saturday,2023-03-04T10:20:00Z,Regular,501,8
Saturday,2023-03-04T11:03:00Z,Regular,509,8
Saturday,2023-03-04T11:05:00Z,Regular,505,7
Saturday,2023-03-04T11:06:00Z,Regular,505,64
Saturday,2023-03-04T11:30:00Z,Regular,504,10
Saturday,2023-03-04T11:54:00Z,Regular,505,10
Saturday,2023-03-04T12:01:00Z,Regular,505,22
Saturday,2023-03-04T12:02:00Z,Regular,504,10
Saturday,2023-03-04T12:40:00Z,Regular,504,10
Saturday,2023-03-04T12:52:00Z,Regular,504,10
Saturday,2023-03-04T12:53:00Z,Regular,501,8
Saturday,2023-03-04T12:56:00Z,Regular,505,23
Saturday,2023-03-04T13:45:00Z,Regular,505,14
Saturday,2023-03-04T13:50:00Z,Regular,505,10
Saturday,2023-03-04T13:57:00Z,Regular,501,21
Saturday,2023-03-04T14:05:00Z,Regular,501,8
Saturday,2023-03-04T14:08:00Z,Regular,504,10
Saturday,2023-03-04T14:20:00Z,Regular,504,10
Saturday,2023-03-04T14:46:00Z,Regular,501,8
Saturday,2023-03-04T14:48:00Z,Regular,501,8
Saturday,2023-03-04T15:02:00Z,Regular,504,10
Saturday,2023-03-04T15:24:00Z,Regular,504,10
Saturday,2023-03-04T15:39:00Z,Regular,501,22
Saturday,2023-03-04T16:10:00Z,Regular,501,11
Saturday,2023-03-04T16:11:00Z,Regular,505,14
Saturday,2023-03-04T16:13:00Z,Regular,504,24
Saturday,2023-03-04T16:14:00Z,Regular,501,29
Saturday,2023-03-04T16:22:00Z,Regular,509,10
Saturday,2023-03-04T17:54:00Z,Regular,504,5
Saturday,2023-03-04T19:11:00Z,Regular,506,9
Saturday,2023-03-04T19:18:00Z,Regular,512,11
Saturday,2023-03-04T19:37:00Z,Regular,504,19
Saturday,2023-03-04T19:44:00Z,Regular,506,9
Saturday,2023-03-04T20:16:00Z,Regular,505,50
Saturday,2023-03-04T20:22:00Z,Regular,501,10
Saturday,2023-03-04T20:58:00Z,Regular,509,10
Saturday,2023-03-04T21:05:00Z,Regular,510,7
Saturday,2023-03-04T21:28:00Z,Regular,504,44
Saturday,2023-03-04T21:31:00Z,Regular,504,56
Saturday,2023-03-04T21:34:00Z,Regular,504,9
Saturday,2023-03-04T22:38:00Z,Regular,506,20
Saturday,2023-03-04T22:50:00Z,Regular,505,11
Saturday,2023-03-04T23:03:00Z,Regular,506,9
Saturday,2023-03-04T23:15:00Z,Regular,504,10
Saturday,2023-03-04T23:18:00Z,Regular,506,9
Saturday,2023-03-04T23:52:00Z,Regular,505,33
Saturday,2023-03-05T00:01:00Z,Regular,511,9
Saturday,2023-03-05T00:03:00Z,Regular,511,9
Saturday,2023-03-05T00:11:00Z,Regular,506,38
Saturday,2023-03-05T00:57:00Z,Regular,505,46
Saturday,2023-03-05T01:01:00Z,Regular,506,25
Saturday,2023-03-05T01:10:00Z,Regular,505,46
Saturday,2023-03-05T01:15:00Z,Regular,506,16
Saturday,2023-03-05T01:18:00Z,Regular,505,10
Saturday,2023-03-05T01:23:00Z,Regular,506,14
Saturday,2023-03-05T01:52:00Z,Regular,510,7
Saturday,2023-03-05T02:08:00Z,Regular,505,10
Saturday,2023-03-05T02:47:00Z,Regular,501,17
Saturday,2023-03-05T03:24:00Z,Regular,505,10
Saturday,2023-03-05T04:09:00Z,Regular,501,17
Saturday,2023-03-05T04:15:00Z,Regular,506,128
Saturday,2023-03-05T04:26:00Z,Regular,506,63
Saturday,2023-03-04T05:02:00Z,Regular,501,10
Saturday,2023-03-04T06:17:00Z,Regular,510,35
Saturday,2023-03-04T06:19:00Z,Night,301,10
Saturday,2023-03-04T06:40:00Z,Regular,501,27
Sunday,2023-03-05T07:06:00Z,Regular,506,74
Sunday,2023-03-05T07:24:00Z,Regular,506,74
Sunday,2023-03-05T08:26:00Z,Regular,501,30
Sunday,2023-03-05T09:41:00Z,Regular,501,27
Sunday,2023-03-05T13:18:00Z,Regular,506,9
Sunday,2023-03-05T14:09:00Z,Regular,504,10
Sunday,2023-03-05T14:40:00Z,Regular,505,10
Sunday,2023-03-05T15:32:00Z,Regular,505,16
Sunday,2023-03-05T15:37:00Z,Regular,506,5
Sunday,2023-03-05T15:40:00Z,Regular,506,5
Sunday,2023-03-05T15:41:00Z,Regular,501,14
Sunday,2023-03-05T16:16:00Z,Regular,501,7
Sunday,2023-03-05T17:13:00Z,Regular,504,25
Sunday,2023-03-05T18:04:00Z,Regular,501,7
Sunday,2023-03-05T18:22:00Z,Regular,505,9
Sunday,2023-03-05T18:57:00Z,Regular,501,7
Sunday,2023-03-05T19:07:00Z,Regular,501,10
Sunday,2023-03-05T20:01:00Z,Regular,506,9
Sunday,2023-03-05T20:06:00Z,Regular,506,9
Sunday,2023-03-05T21:32:00Z,Regular,505,10
Sunday,2023-03-05T21:47:00Z,Regular,505,10
Sunday,2023-03-05T22:48:00Z,Regular,506,23
Sunday,2023-03-05T22:49:00Z,Regular,506,23
Sunday,2023-03-05T23:10:00Z,Regular,505,23
Sunday,2023-03-05T23:11:00Z,Regular,506,30
Sunday,2023-03-06T00:02:00Z,Regular,501,10
Sunday,2023-03-06T00:44:00Z,Regular,506,29
Sunday,2023-03-06T01:47:00Z,Regular,501,10
Sunday,2023-03-06T02:42:00Z,Regular,504,10
Sunday,2023-03-06T03:05:00Z,Regular,505,10
Sunday,2023-03-06T03:47:00Z,Regular,501,20
Sunday,2023-03-06T04:13:00Z,Regular,506,34
Sunday,2023-03-05T06:12:00Z,Regular,501,30
Monday,2023-03-06T08:47:00Z,Night,301,17
Monday,2023-03-06T10:23:00Z,Regular,510,9
Monday,2023-03-06T11:18:00Z,Regular,504,15
Monday,2023-03-06T11:37:00Z,Regular,505,10
Monday,2023-03-06T12:04:00Z,Regular,505,8
Monday,2023-03-06T12:06:00Z,Regular,510,13
Monday,2023-03-06T12:42:00Z,Regular,505,9
Monday,2023-03-06T13:14:00Z,Regular,512,12
Monday,2023-03-06T13:28:00Z,Regular,509,7
Monday,2023-03-06T13:32:00Z,Regular,510,5
Monday,2023-03-06T14:08:00Z,Regular,505,10
Monday,2023-03-06T14:49:00Z,Regular,506,10
Monday,2023-03-06T15:27:00Z,Regular,505,11
Monday,2023-03-06T15:40:00Z,Regular,504,16
Monday,2023-03-06T16:28:00Z,Regular,505,11
Monday,2023-03-06T17:51:00Z,Regular,506,9
Monday,2023-03-06T17:58:00Z,Regular,504,10
Monday,2023-03-06T17:58:00Z,Regular,504,36
Monday,2023-03-06T18:55:00Z,Regular,505,12
Monday,2023-03-06T19:03:00Z,Regular,501,114
Monday,2023-03-06T19:35:00Z,Regular,511,8
Monday,2023-03-06T20:34:00Z,Regular,510,10
Monday,2023-03-06T20:46:00Z,Regular,510,10
Monday,2023-03-06T20:56:00Z,Regular,505,4
Monday,2023-03-06T21:13:00Z,Regular,510,10
Monday,2023-03-06T21:33:00Z,Regular,511,9
Monday,2023-03-06T21:36:00Z,Regular,506,20
Monday,2023-03-06T22:07:00Z,Regular,510,10
Monday,2023-03-06T22:10:00Z,Regular,512,10
Monday,2023-03-06T22:23:00Z,Regular,505,10
Monday,2023-03-06T23:03:00Z,Regular,504,18
Monday,2023-03-07T00:09:00Z,Regular,512,10
Monday,2023-03-07T01:12:00Z,Regular,512,13
Monday,2023-03-07T01:33:00Z,Regular,501,7
Monday,2023-03-07T01:34:00Z,Regular,501,9
Monday,2023-03-07T02:49:00Z,Regular,512,10
Monday,2023-03-07T03:18:00Z,Regular,504,7
Monday,2023-03-06T05:57:00Z,Regular,505,10
Monday,2023-03-06T06:28:00Z,Regular,504,17
Monday,2023-03-06T06:37:00Z,Regular,504,10
Tuesday,2023-03-07T07:16:00Z,Regular,505,22
Tuesday,2023-03-07T12:05:00Z,Regular,512,5
Tuesday,2023-03-07T12:48:00Z,Regular,505,13
Tuesday,2023-03-07T13:19:00Z,Regular,504,7
Tuesday,2023-03-07T14:13:00Z,Regular,505,10
Tuesday,2023-03-07T14:13:00Z,Regular,501,6
Tuesday,2023-03-07T14:45:00Z,Regular,505,10
Tuesday,2023-03-07T15:55:00Z,Regular,503,10
Tuesday,2023-03-07T16:19:00Z,Regular,510,13
Tuesday,2023-03-07T17:57:00Z,Regular,504,21
Tuesday,2023-03-07T18:02:00Z,Regular,504,22
Tuesday,2023-03-07T19:30:00Z,Regular,506,9
Tuesday,2023-03-07T19:46:00Z,Regular,506,10
Tuesday,2023-03-07T20:37:00Z,Regular,503,9
Tuesday,2023-03-07T21:27:00Z,Regular,501,10
Tuesday,2023-03-07T21:58:00Z,Regular,512,24
Tuesday,2023-03-07T22:18:00Z,Regular,506,12
Tuesday,2023-03-07T22:20:00Z,Regular,504,10
Tuesday,2023-03-07T22:28:00Z,Regular,501,7
Tuesday,2023-03-07T23:16:00Z,Regular,504,10
Tuesday,2023-03-07T23:19:00Z,Regular,511,9
Tuesday,2023-03-07T23:30:00Z,Regular,511,10
Tuesday,2023-03-07T23:32:00Z,Regular,503,9
Tuesday,2023-03-08T00:34:00Z,Regular,506,10
Tuesday,2023-03-08T02:16:00Z,Regular,501,46
Tuesday,2023-03-08T04:27:00Z,Regular,510,10
Tuesday,2023-03-08T04:59:00Z,Regular,501,10
Tuesday,2023-03-07T05:41:00Z,Regular,501,9
Tuesday,2023-03-07T05:51:00Z,Regular,505,28
Tuesday,2023-03-07T06:53:00Z,Regular,505,10
Wednesday,2023-03-08T07:03:00Z,Night,306,9
Wednesday,2023-03-08T10:55:00Z,Regular,501,3
Wednesday,2023-03-08T11:30:00Z,Regular,501,8
Wednesday,2023-03-08T12:53:00Z,Regular,505,10
Wednesday,2023-03-08T14:11:00Z,Regular,512,5
Wednesday,2023-03-08T14:35:00Z,Regular,505,10
Wednesday,2023-03-08T15:49:00Z,Regular,512,5
Wednesday,2023-03-08T16:56:00Z,Regular,505,15
Wednesday,2023-03-08T17:52:00Z,Regular,501,15
Wednesday,2023-03-08T17:55:00Z,Regular,501,12
Wednesday,2023-03-08T18:39:00Z,Regular,506,9
Wednesday,2023-03-08T19:22:00Z,Regular,504,27
Wednesday,2023-03-08T19:31:00Z,Regular,504,19
Wednesday,2023-03-08T19:31:00Z,Regular,510,9
Wednesday,2023-03-08T19:40:00Z,Regular,512,6
Wednesday,2023-03-08T20:48:00Z,Regular,506,91
Wednesday,2023-03-08T23:10:00Z,Regular,510,5
Wednesday,2023-03-09T00:15:00Z,Regular,501,48
Wednesday,2023-03-09T00:22:00Z,Regular,505,9
Wednesday,2023-03-09T00:22:00Z,Regular,505,7
Wednesday,2023-03-09T00:26:00Z,Regular,501,30
Wednesday,2023-03-09T00:32:00Z,Regular,504,10
Wednesday,2023-03-09T01:23:00Z,Regular,505,10
Wednesday,2023-03-09T02:19:00Z,Regular,509,7
Wednesday,2023-03-09T03:19:00Z,Regular,505,13
Wednesday,2023-03-09T04:14:00Z,Regular,501,10
Wednesday,2023-03-08T05:41:00Z,Regular,505,10
Wednesday,2023-03-08T06:07:00Z,Regular,504,10
Thursday,2023-03-09T10:54:00Z,Regular,504,5
Thursday,2023-03-09T11:56:00Z,Regular,501,6
Thursday,2023-03-09T13:14:00Z,Regular,501,6
Thursday,2023-03-09T14:35:00Z,Regular,501,7
Thursday,2023-03-09T15:43:00Z,Regular,505,6
Thursday,2023-03-09T15:45:00Z,Regular,504,8
Thursday,2023-03-09T18:28:00Z,Regular,506,10
Thursday,2023-03-09T18:38:00Z,Regular,506,10
Thursday,2023-03-09T18:42:00Z,Regular,504,8
Thursday,2023-03-09T18:58:00Z,Regular,504,10
Thursday,2023-03-09T20:01:00Z,Regular,501,6
Thursday,2023-03-09T20:21:00Z,Regular,505,28
Thursday,2023-03-09T20:26:00Z,Regular,501,6
Thursday,2023-03-09T20:50:00Z,Regular,501,6
Thursday,2023-03-09T21:06:00Z,Regular,510,5
Thursday,2023-03-09T21:16:00Z,Regular,501,6
Thursday,2023-03-09T21:21:00Z,Regular,501,6
Thursday,2023-03-09T21:38:00Z,Regular,501,20
Thursday,2023-03-09T21:41:00Z,Regular,504,20
Thursday,2023-03-09T21:51:00Z,Regular,506,30
Thursday,2023-03-09T22:55:00Z,Regular,506,10
Thursday,2023-03-09T23:01:00Z,Regular,501,15
Thursday,2023-03-09T23:39:00Z,Regular,501,39
Thursday,2023-03-10T00:27:00Z,Regular,506,36
Thursday,2023-03-10T01:50:00Z,Regular,509,9
Thursday,2023-03-10T01:54:00Z,Regular,504,10
Thursday,2023-03-10T02:05:00Z,Regular,504,8
Thursday,2023-03-10T02:39:00Z,Regular,505,10
Thursday,2023-03-10T03:20:00Z,Regular,501,10
Thursday,2023-03-10T03:27:00Z,Regular,504,6
Thursday,2023-03-10T03:41:00Z,Regular,504,3
Thursday,2023-03-09T05:08:00Z,Regular,505,10
Thursday,2023-03-09T05:18:00Z,Regular,506,42
Thursday,2023-03-09T06:37:00Z,Regular,510,23
Thursday,2023-03-09T06:41:00Z,Regular,505,4
Friday,2023-03-10T10:20:00Z,Regular,501,7
Friday,2023-03-10T10:34:00Z,Regular,501,22
Friday,2023-03-10T10:39:00Z,Regular,504,5
Friday,2023-03-10T11:11:00Z,Regular,505,10
Friday,2023-03-10T11:20:00Z,Regular,509,9
Friday,2023-03-10T12:59:00Z,Regular,509,8
Friday,2023-03-10T15:24:00Z,Regular,501,8
Friday,2023-03-10T15:57:00Z,Regular,501,7
Friday,2023-03-10T16:00:00Z,Regular,501,37
Friday,2023-03-10T17:45:00Z,Regular,506,7
Friday,2023-03-10T18:23:00Z,Regular,504,5
Friday,2023-03-10T18:53:00Z,Regular,501,8
Friday,2023-03-10T19:25:00Z,Regular,501,25
Friday,2023-03-10T19:54:00Z,Regular,510,24
Friday,2023-03-10T19:54:00Z,Regular,509,8
Friday,2023-03-10T20:05:00Z,Regular,501,6
Friday,2023-03-10T20:07:00Z,Regular,501,6
Friday,2023-03-10T20:19:00Z,Regular,512,12
Friday,2023-03-10T21:22:00Z,Regular,512,11
Friday,2023-03-10T21:24:00Z,Regular,501,6
Friday,2023-03-10T21:53:00Z,Regular,512,9
Friday,2023-03-10T22:22:00Z,Regular,512,9
Friday,2023-03-10T22:32:00Z,Regular,505,10
Friday,2023-03-11T00:24:00Z,Regular,505,10
Friday,2023-03-11T00:57:00Z,Regular,505,18
Friday,2023-03-11T04:28:00Z,Regular,506,26
Friday,2023-03-11T04:47:00Z,Regular,509,10
Friday,2023-03-10T05:35:00Z,Regular,504,14
Friday,2023-03-10T05:43:00Z,Regular,501,9
Friday,2023-03-10T05:56:00Z,Regular,501,10
Friday,2023-03-10T06:04:00Z,Regular,511,10
Saturday,2023-03-11T07:42:00Z,Regular,504,25
